Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Leukemia
0.3609860825370816,3.9698550243099726,-2.1055649502324183,1.7416682771813654,0.22007386718370814,4.265436095683132,-3.2178252161412537,-1.6111694631742193,0.9681026637765426,1.6376797457672614,0
0.24937028272765205,2.812712815879262,-1.5494504540459217,1.0110263006917817,0.9834752445441215,3.402183601336023,-2.189652250046158,-0.012143411138766203,0.24213315567402635,1.3289128451537948,0
0.29188002611631647,3.827505239832308,2.0368508595877,2.736489683523315,-1.4734689050089629,-2.03488599238044,-2.0599787945623804,1.3776074471743054,-0.6947814747351655,2.431686262411357,0
0.8453913832780725,-0.2759479844160051,2.952059253700405,0.7638653247838898,-1.086489059154684,-1.5441310536181097,-2.032085931565597,-2.197913445574011,-0.8613630529495482,-1.7111998395433967,0
1.6933256357403823,0.792148038472571,2.737052494312593,-0.5357384759799859,-2.896012240557242,-1.8907251350172432,-3.685243537816051,0.030675176070709104,-0.8717747409692631,-4.245451416757708,0
0.23424404203927096,-2.896500193775127,7.628106445181603,0.6647758180160237,1.8695198242891522,-1.956122572149759,-3.8439247965901395,-0.4216085853111196,-1.3308092618619995,-4.102970276003634,1
1.0921029610193338,3.523662100536388,-0.7869689758369431,1.3177620093288716,0.31504956255807204,3.2152533852074106,-3.549498706692665,-1.4764636416218018,-1.1246550393159365,0.6412620194638702,0
-0.7348037072103585,1.8554749228818948,1.6001060234166697,3.081496807374506,3.2895954267254055,1.6305945364205185,-1.1778701032783458,-1.6566925195595903,1.5493409267710596,4.062760914800543,0
0.4805186781082244,4.079843977559452,-6.679718321311994,-2.4702380949680234,1.353278003748898,1.893700323045459,3.3816991589023973,2.3210039960618047,1.5383304390525525,3.831643925203014,1
0.9012067804923078,-2.238462043416886,5.11778501837555,0.8810816563594284,0.27337401971747766,-3.647665044803084,-0.4214727988851097,0.8458511844690035,0.3744412244518318,-1.1611799615571359,1
0.1630663438855776,1.024075361377025,-2.262792363085592,-2.5713924934133385,2.7643821673919793,0.11879996407280813,2.5586663878645677,-1.0625075755103008,1.9908946329442072,1.4333127908834316,1
-0.12369318951178283,-0.7181892675614441,5.331085611740326,0.4154248995606724,2.6686385565207513,-2.465811885435257,-1.4307966759229411,-0.3727422440286893,-2.2775626068490844,-0.6615074496684167,1
-0.8902544200486536,5.781310109034276,-3.418148827432434,2.616697204369455,0.4353591444506484,4.638629100576133,-2.5417047692833283,-1.5224146942667398,1.4388263794542226,4.234880928869111,0
0.4614248329585187,0.7653342696806253,3.8254583286789403,1.6517429846024299,2.058155377816807,0.3533240520277492,-3.240856444162068,1.3009415130316988,1.6181924894390771,-0.17684394837738557,0
2.5403910976814337,0.5837035784742779,-0.38691474944485377,-1.1130810084624088,4.725288254596396,2.644886664619952,-0.1548612511924765,0.06835044365313034,0.5900047611044712,0.9244666455137339,1
-1.111505380701124,1.5274591671033333,1.1826660624233591,0.7841260591757555,-0.54178028513358,-0.48513613773583697,-1.6959029402156827,-1.2503135829593135,-0.09547264428609868,-0.024972049934470275,0
-0.933753736140097,-2.8879316333661,10.04182902331057,5.586175383880743,1.6294061918014073,-4.882757235668667,-1.645007407792587,-0.7249040318247932,1.2502869129412333,1.9295430648120635,1
-0.4045549175583959,0.7543005270778322,-2.9099030775800867,-2.051661143961405,3.570354442858735,2.845072882493299,1.3601775700368974,0.5052110240856904,0.39311465605803403,1.1538581090064037,1
-1.250025532784049,-3.1939769839026635,6.886180221730976,2.3750886068026222,1.5985993802303466,-2.318835405329959,-1.8708089754203532,0.37171923869004314,-0.892941968129662,-1.1535767521092923,1
0.5983301738078541,1.7312485208153647,1.4582087094089418,1.7151073004019333,1.2783845075951183,2.065827963380281,-3.235666552795251,-1.7249168959418097,-0.5242827429098788,0.3704698823291554,0
-0.6302828007794473,2.732549807430638,3.6385789078049773,2.6226675414718734,1.839759716912804,-0.0827220706922982,-3.3490584197369495,-1.7580551914371976,0.2890220506054031,1.7239181098296794,0
0.9733659524856143,1.9096356721136385,-6.576126718728161,-3.2958886113061205,0.835024685701881,1.663061707112329,3.992847516620234,0.6238959430765766,-0.5762619290282724,2.087880391216733,1
0.07701399598375847,-1.041819966637156,2.1481466161860796,-0.5170053076396703,-4.31320426929107,-1.8389185273267035,-2.9335218246123667,0.5928122348342872,0.05236289720326249,-5.162270837457031,0
0.21559968370586682,-0.5650984483290027,3.2652984089740467,-0.09399957542377146,-3.3572143751463934,-2.345627686635706,-3.190834198820694,0.6331686033160521,0.08369939861550929,-4.445623511432709,0
-0.17905877605114642,3.7687958768169816,2.2110697928951537,4.664469780087428,-1.0529319384871294,-2.494807149991049,-0.6586551184150948,0.08910076670387657,0.9491491616748444,5.439856271096398,0
-1.0798061676931627,1.8489811232973898,-2.2083547322456494,-1.1595718867816243,2.300099565589761,1.9067889663625877,0.5223295529565242,2.0737786828032836,0.8611845377637809,1.436374599132117,1
0.6906305697567595,1.5262764408614753,-1.5929151734308202,-1.6085145844753888,2.15430693417041,1.2002594631182677,0.4266433546838042,-1.0872403387446656,-0.7863040531383287,0.6494040950591498,1
-0.9844554964640968,1.5321508792853051,3.2274519687511285,2.542768776565256,2.366613827554107,0.7349177276918675,-2.7764569115231605,-0.45127053092953,1.3714747821409226,1.6302632584572785,0
1.1161342887381218,-2.685867187841006,1.7556594845872564,-0.22729631289273922,-0.33798343554807353,1.177020582194026,-2.1201681918148956,0.023469322292615936,1.3147884915190176,-3.73460550736054,1
2.188498986095991,0.8394914366630002,2.6807757966599093,3.4588772541465524,4.2748245722582885,0.6908087879676235,-0.1397140401139314,-0.23370501170845875,1.5057911210760857,4.909372441370476,0
0.5925337195872442,1.870846224734942,2.1550488977594724,3.4338909700590117,-2.7244673093288125,-2.4569492828612476,-1.1774660899823277,-0.11723958943602521,-1.651281423623733,2.1775052540210407,0
0.31238724341164475,-3.079091681409695,6.252988383009832,2.977811077383082,0.5343237014454609,-2.902544351789811,-0.990197520353922,1.3387779704210623,0.29519306170841997,-0.15729759916051697,1
-2.0796332822470394,0.9265555648445931,0.9362545424442421,2.4685205144487576,3.148308024812205,2.004173724604356,-0.6432761631188466,0.6772085213501834,0.6098290776634929,3.3818241437243155,0
-0.8214848566236752,1.8766357124903854,0.2401928991498387,1.1332357447226509,1.047840992071606,2.5667514390216626,-2.809848533249183,-0.1698196855231585,0.2575749708891946,0.2737602480669253,0
-0.3843252268587723,-2.7150763764358055,9.286103434758521,4.223088983027604,2.2227533020495978,-4.3906718746273725,-1.5906400749872347,-0.5018515894662998,-1.74637247962368,1.0858899271007414,1
2.2439212755030495,1.4479619643041333,1.4525522432198374,2.356426532760612,-3.1279639378229303,-1.8827420868177072,-1.4428206899349987,-2.7259688500994756,0.3255458153220719,0.6329344670761223,0
0.5674887211299786,2.109810933347267,2.503565015046664,2.4972937821446193,1.6986892688344883,1.2787939784820237,-3.242729396247379,-1.0337348667080686,-0.36991046945714723,1.3750023222955483,0
0.4510882125055664,0.5228717051483485,3.382824054214455,1.46631152791409,2.4581690334337103,0.27057203470332514,-2.341126705785359,-0.46674581057504627,-3.5388577250697595,0.40675848032828926,0
-0.9969069603303903,0.5801567200734745,2.4416954649375953,1.3925503143999851,-2.7802022292166293,-2.075155731592485,-2.1285093857511774,-0.9328631117935932,-0.7749165337272664,-1.272841233455124,0
1.3015929980039929,3.0761367429154154,-3.880078398310983,-2.4625143024339926,1.6571030206295312,1.22182403625478,1.5516778408525147,-0.6914122042764048,0.7779866783080691,1.6695092321658516,1
-0.10868771658665245,2.242824696271986,-4.474784315603875,-1.8028650037576692,0.690588125881503,2.321178790356288,1.242321995303699,-0.37827654457740845,1.8090667486444099,1.252455125543089,1
-0.4918194904828303,-1.5225364199120226,7.567871091607617,1.2069735265607406,2.136299505082665,-3.5274409584956503,-2.4885874973573863,0.3530061805464952,0.9741233692959304,-1.6194207129243015,1
-0.9952966937905094,2.4774130162456234,-0.1623112558210742,1.3075308663556904,1.5537390928321761,2.2061264245467775,-1.9030377063160913,2.3391289515689104,0.24672138869860635,1.723937542902571,0
-0.7928636050723185,-0.7268660422304074,3.6872517842264405,-0.40672516556072136,1.7506088902453127,-1.0892850682566282,-1.8630772184993547,0.7634381813894765,1.2736650541304377,-1.9651630201284453,1
-1.6759410190991015,1.094435370599747,-7.625622239046343,-2.3339381887078243,-0.7626636571437588,2.0666170494777925,4.663153751279656,0.10841247335290131,-0.3759357199135793,2.5514230047780933,1
-2.161596133238537,-2.179193233965487,6.276512155486466,0.46640579276445626,1.3170415807840095,-2.620506525675752,-2.3984492388479923,1.2557661752685587,-0.025716964887102477,-2.804603662796375,1
-0.30965981218568894,3.224087378222479,-0.6249862556781053,2.1392741697508724,1.991812003653601,2.2964981741412536,-1.2290994944233486,-0.02675124557413819,1.5814637234833284,3.665921903223125,0
-0.44340967321854846,-2.787260750159266,3.4698198408982623,-1.0989341578013514,-3.9094471917118163,-2.129163385902455,-3.2308155767071383,2.4264636746069916,-1.9812436205537804,-6.924542477938538,0
0.6131740018915679,1.694729982765216,-7.714237793711166,-2.8790173450558663,1.1575813640161154,2.542763191749958,4.903878800263982,0.3854694758482433,-1.0345386308482871,3.28798559435981,1
-0.4649261744158378,3.8943313334444705,0.45350926738456926,2.0824585340491133,-1.9337609899865893,-1.1259288232273277,-1.7626155741538134,-0.377854888784894,0.6960654170770493,2.0682938751214155,0
-0.8552063823110898,1.735422100410803,2.446752551101427,1.9335479325780174,1.5733799498645167,1.0062844107688003,-3.014225309233413,2.81598590372273,1.5984264553578396,0.7737707757833193,0
0.8056510328936717,-2.7063391243521493,7.262252887528547,2.7154987085932,2.804135595344785,-1.3230538829518241,-2.707848012279478,1.1340005008147496,-1.4015298469325184,-0.814121988959344,1
-0.41234669342340735,2.6796897925798735,1.3375212178842326,1.181763753723777,-1.5991753618737072,-1.2144300117206561,-2.2269520952090804,-0.6013004645117327,0.03486241532916554,0.19908171400562005,0
-0.6157374582092063,1.6057889236101373,-6.498965650244961,-3.1295293546480156,2.305084022488601,2.249440932720831,4.443842997080399,-0.7173921636594315,-0.48899228957847524,2.948517527493632,1
1.8293296635272782,3.162548173831147,-6.374210051153523,-2.7299159979682064,0.5787387874814449,1.4353460644291292,3.4031094667517596,0.5173372946836405,-0.6288979540423771,2.766112081029583,1
0.09674391293904691,0.4723371257845279,0.9431907537231944,-0.04847779147471876,-2.382655362138696,-0.6571136184691326,-2.171663559039753,-0.5934206101779232,0.15434423264234098,-2.4372062273432125,0
0.39164023988893254,2.0512223681841535,-0.6397003461301317,1.5663504347840895,2.0680278669765646,2.8673334849986905,-1.370503125029051,0.6764786687730411,2.2123906375910085,2.365911976637138,0
-0.701750442130786,3.967149719601373,2.887486812710342,3.5121204193530313,-1.344888232786611,-2.789619197550088,-1.9285049143886261,-1.7171891333603786,0.25431562655371026,3.3120708986766525,0
0.9384154217891143,-2.374003940745894,10.688708629359311,1.9535603444957341,4.390892450148595,-4.223341589196588,-3.219862907305327,0.7590326768672186,-0.532633852777348,-1.455331501757087,1
-0.1448408767357999,0.8947308215153333,-3.925980774260068,-2.3515544406648314,1.9830320009677809,2.190687544883865,2.0304275429753176,1.123053197526463,1.3156318621882446,1.002652755897137,1
0.43129981306371623,1.8307281133517828,-3.2611059919193863,-2.0724562857110214,0.6900659257894672,2.0332196707262495,0.23284077414951954,0.539401988209408,1.820871810123474,-0.1446488398130843,1
-0.4475971905164135,1.8515731053536637,-1.1197116357299048,-0.732170162852714,5.575373253802622,3.616582374259708,-0.3002496787179738,0.6518839479369677,-0.9950849678878427,2.2725803232294113,1
-0.6446759511634914,0.07021686230390012,2.0309292543086572,2.8299399923880455,3.2833160785375064,1.8318121174672979,-1.0364576234006813,0.33121927873852836,-0.21964501553375435,2.860987094603486,0
-2.4549735412739464,4.262357708235703,-4.751855102184302,2.5426836840051354,1.5149705848208053,5.605668632162393,-0.5322123001102907,-0.22802802978487915,-0.8019092044499575,5.381394091273969,0
-2.1638030013490286,-2.2124714171456556,7.068316324403598,2.855546840913096,2.507832219825379,-1.931429821574501,-2.241987885930923,0.7048615481957615,-0.5409539034797328,-0.1163601745256193,1
-1.0344713570175377,1.871439608625775,-3.9620682236093443,-1.9585157955564776,1.5372817276770705,1.9666178090486457,1.6707549821435927,-0.11542030120241245,-1.6541764402276586,1.493744337226928,1
0.29026080540354937,2.1876545416371354,3.635061799273729,3.0536209336292806,-2.50097300072362,-3.3048317769027777,-2.220021369002549,-2.153276072043633,2.473266082762811,1.1344828620354013,0
-0.966379093792069,4.392654202087845,2.5698335540516175,2.559698265254571,-0.1355582945926752,-1.9777134182212055,-2.2917766566243083,0.7745804977317415,-1.111778299134442,2.850839787765486,0
